datetime,subba,parent,value,temperature_2m
2024-03-09 11:00:00+00:00,ZONH,NYIS,252,9.0085
2024-03-09 12:00:00+00:00,ZONH,NYIS,263,9.2085
2024-03-09 12:00:00+00:00,ZONG,NYIS,928,9.2085
2024-03-09 12:00:00+00:00,ZONF,NYIS,1078,9.2085
2024-03-09 12:00:00+00:00,ZONK,NYIS,1794,9.2085
2024-03-09 12:00:00+00:00,ZONI,NYIS,505,9.2085
2024-03-09 12:00:00+00:00,ZONJ,NYIS,4407,9.2085
2024-03-09 12:00:00+00:00,ZONC,NYIS,1496,9.2085
2024-03-09 12:00:00+00:00,ZONA,NYIS,1545,9.2085
2024-03-09 12:00:00+00:00,ZONB,NYIS,942,9.2085
2024-03-09 12:00:00+00:00,ZOND,NYIS,635,9.2085
2024-03-09 12:00:00+00:00,ZONE,NYIS,778,9.2085
2024-03-09 13:00:00+00:00,ZONA,NYIS,1590,9.3585005
2024-03-09 13:00:00+00:00,ZONK,NYIS,1891,9.3585005
2024-03-09 13:00:00+00:00,ZONF,NYIS,1121,9.3585005
2024-03-09 13:00:00+00:00,ZONE,NYIS,807,9.3585005
2024-03-09 13:00:00+00:00,ZOND,NYIS,646,9.3585005
2024-03-09 13:00:00+00:00,ZONC,NYIS,1530,9.3585005
2024-03-09 13:00:00+00:00,ZONB,NYIS,983,9.3585005
2024-03-09 13:00:00+00:00,ZONJ,NYIS,4608,9.3585005
2024-03-09 13:00:00+00:00,ZONI,NYIS,536,9.3585005
2024-03-09 13:00:00+00:00,ZONG,NYIS,969,9.3585005
2024-03-09 13:00:00+00:00,ZONH,NYIS,287,9.3585005
2024-03-09 14:00:00+00:00,ZOND,NYIS,662,8.8585005
2024-03-09 14:00:00+00:00,ZONC,NYIS,1585,8.8585005
2024-03-09 14:00:00+00:00,ZONE,NYIS,816,8.8585005
2024-03-09 14:00:00+00:00,ZONB,NYIS,1019,8.8585005
2024-03-09 14:00:00+00:00,ZONF,NYIS,1136,8.8585005
2024-03-09 14:00:00+00:00,ZONA,NYIS,1637,8.8585005
2024-03-09 14:00:00+00:00,ZONH,NYIS,308,8.8585005
2024-03-09 14:00:00+00:00,ZONK,NYIS,1994,8.8585005
2024-03-09 14:00:00+00:00,ZONJ,NYIS,4839,8.8585005
2024-03-09 14:00:00+00:00,ZONI,NYIS,566,8.8585005
2024-03-09 14:00:00+00:00,ZONG,NYIS,998,8.8585005
2024-03-09 15:00:00+00:00,ZONF,NYIS,1163,9.1085005
2024-03-09 15:00:00+00:00,ZONK,NYIS,2047,9.1085005
2024-03-09 15:00:00+00:00,ZONE,NYIS,810,9.1085005
2024-03-09 15:00:00+00:00,ZOND,NYIS,694,9.1085005
2024-03-09 15:00:00+00:00,ZONC,NYIS,1611,9.1085005
2024-03-09 15:00:00+00:00,ZONB,NYIS,1035,9.1085005
2024-03-09 15:00:00+00:00,ZONA,NYIS,1664,9.1085005
2024-03-09 15:00:00+00:00,ZONJ,NYIS,5045,9.1085005
2024-03-09 15:00:00+00:00,ZONI,NYIS,581,9.1085005
2024-03-09 15:00:00+00:00,ZONH,NYIS,316,9.1085005
2024-03-09 15:00:00+00:00,ZONG,NYIS,1006,9.1085005
2024-03-09 16:00:00+00:00,ZONC,NYIS,1627,8.5085
2024-03-09 16:00:00+00:00,ZOND,NYIS,692,8.5085
2024-03-09 16:00:00+00:00,ZONE,NYIS,853,8.5085
2024-03-09 16:00:00+00:00,ZONA,NYIS,1676,8.5085
2024-03-09 16:00:00+00:00,ZONB,NYIS,1044,8.5085
2024-03-09 16:00:00+00:00,ZONF,NYIS,1157,8.5085
2024-03-09 16:00:00+00:00,ZONK,NYIS,2061,8.5085
2024-03-09 16:00:00+00:00,ZONJ,NYIS,5233,8.5085
2024-03-09 16:00:00+00:00,ZONI,NYIS,602,8.5085
2024-03-09 16:00:00+00:00,ZONG,NYIS,1026,8.5085
2024-03-09 16:00:00+00:00,ZONH,NYIS,327,8.5085
2024-03-09 17:00:00+00:00,ZONC,NYIS,1651,7.2584996
2024-03-09 17:00:00+00:00,ZOND,NYIS,689,7.2584996
2024-03-09 17:00:00+00:00,ZONE,NYIS,865,7.2584996
2024-03-09 17:00:00+00:00,ZONF,NYIS,1190,7.2584996
2024-03-09 17:00:00+00:00,ZONB,NYIS,1021,7.2584996
2024-03-09 17:00:00+00:00,ZONA,NYIS,1677,7.2584996
2024-03-09 17:00:00+00:00,ZONK,NYIS,2153,7.2584996
2024-03-09 17:00:00+00:00,ZONJ,NYIS,5360,7.2584996
2024-03-09 17:00:00+00:00,ZONI,NYIS,620,7.2584996
2024-03-09 17:00:00+00:00,ZONG,NYIS,1041,7.2584996
2024-03-09 17:00:00+00:00,ZONH,NYIS,336,7.2584996
2024-03-09 18:00:00+00:00,ZOND,NYIS,671,5.7085
2024-03-09 18:00:00+00:00,ZONF,NYIS,1215,5.7085
2024-03-09 18:00:00+00:00,ZONE,NYIS,869,5.7085
2024-03-09 18:00:00+00:00,ZONC,NYIS,1683,5.7085
2024-03-09 18:00:00+00:00,ZONB,NYIS,1040,5.7085
2024-03-09 18:00:00+00:00,ZONA,NYIS,1684,5.7085
2024-03-09 18:00:00+00:00,ZONH,NYIS,344,5.7085
2024-03-09 18:00:00+00:00,ZONK,NYIS,2219,5.7085
2024-03-09 18:00:00+00:00,ZONJ,NYIS,5424,5.7085
2024-03-09 18:00:00+00:00,ZONI,NYIS,623,5.7085
2024-03-09 18:00:00+00:00,ZONG,NYIS,1052,5.7085
2024-03-09 19:00:00+00:00,ZOND,NYIS,679,5.2085
2024-03-09 19:00:00+00:00,ZONE,NYIS,884,5.2085
2024-03-09 19:00:00+00:00,ZONC,NYIS,1685,5.2085
2024-03-09 19:00:00+00:00,ZONF,NYIS,1218,5.2085
2024-03-09 19:00:00+00:00,ZONA,NYIS,1666,5.2085
2024-03-09 19:00:00+00:00,ZONB,NYIS,1042,5.2085
2024-03-09 19:00:00+00:00,ZONK,NYIS,2227,5.2085
2024-03-09 19:00:00+00:00,ZONJ,NYIS,5426,5.2085
2024-03-09 19:00:00+00:00,ZONI,NYIS,630,5.2085
2024-03-09 19:00:00+00:00,ZONG,NYIS,1083,5.2085
2024-03-09 19:00:00+00:00,ZONH,NYIS,343,5.2085
2024-03-09 20:00:00+00:00,ZOND,NYIS,697,4.5585
2024-03-09 20:00:00+00:00,ZONF,NYIS,1241,4.5585
2024-03-09 20:00:00+00:00,ZONE,NYIS,901,4.5585
2024-03-09 20:00:00+00:00,ZONC,NYIS,1694,4.5585
2024-03-09 20:00:00+00:00,ZONB,NYIS,1043,4.5585
2024-03-09 20:00:00+00:00,ZONA,NYIS,1673,4.5585
2024-03-09 20:00:00+00:00,ZONK,NYIS,2237,4.5585
2024-03-09 20:00:00+00:00,ZONJ,NYIS,5440,4.5585
2024-03-09 20:00:00+00:00,ZONI,NYIS,635,4.5585
2024-03-09 20:00:00+00:00,ZONG,NYIS,1104,4.5585
2024-03-09 20:00:00+00:00,ZONH,NYIS,350,4.5585
2024-03-09 21:00:00+00:00,ZOND,NYIS,704,4.3085
2024-03-09 21:00:00+00:00,ZONE,NYIS,917,4.3085
2024-03-09 21:00:00+00:00,ZONF,NYIS,1283,4.3085
2024-03-09 21:00:00+00:00,ZONC,NYIS,1713,4.3085
2024-03-09 21:00:00+00:00,ZONB,NYIS,1064,4.3085
2024-03-09 21:00:00+00:00,ZONA,NYIS,1680,4.3085
2024-03-09 21:00:00+00:00,ZONK,NYIS,2244,4.3085
2024-03-09 21:00:00+00:00,ZONJ,NYIS,5439,4.3085
2024-03-09 21:00:00+00:00,ZONI,NYIS,638,4.3085
2024-03-09 21:00:00+00:00,ZONG,NYIS,1124,4.3085
2024-03-09 21:00:00+00:00,ZONH,NYIS,349,4.3085
2024-03-09 22:00:00+00:00,ZONC,NYIS,1760,4.1085
2024-03-09 22:00:00+00:00,ZOND,NYIS,698,4.1085
2024-03-09 22:00:00+00:00,ZONE,NYIS,938,4.1085
2024-03-09 22:00:00+00:00,ZONF,NYIS,1323,4.1085
2024-03-09 22:00:00+00:00,ZONB,NYIS,1086,4.1085
2024-03-09 22:00:00+00:00,ZONA,NYIS,1700,4.1085
2024-03-09 22:00:00+00:00,ZONI,NYIS,643,4.1085
2024-03-09 22:00:00+00:00,ZONK,NYIS,2298,4.1085
2024-03-09 22:00:00+00:00,ZONJ,NYIS,5465,4.1085
2024-03-09 22:00:00+00:00,ZONG,NYIS,1143,4.1085
2024-03-09 22:00:00+00:00,ZONH,NYIS,347,4.1085
2024-03-09 23:00:00+00:00,ZOND,NYIS,685,3.9585001
2024-03-09 23:00:00+00:00,ZONF,NYIS,1354,3.9585001
2024-03-09 23:00:00+00:00,ZONE,NYIS,958,3.9585001
2024-03-09 23:00:00+00:00,ZONC,NYIS,1815,3.9585001
2024-03-09 23:00:00+00:00,ZONB,NYIS,1098,3.9585001
2024-03-09 23:00:00+00:00,ZONA,NYIS,1727,3.9585001
2024-03-09 23:00:00+00:00,ZONI,NYIS,656,3.9585001
2024-03-09 23:00:00+00:00,ZONJ,NYIS,5521,3.9585001
2024-03-09 23:00:00+00:00,ZONK,NYIS,2362,3.9585001
2024-03-09 23:00:00+00:00,ZONG,NYIS,1171,3.9585001
2024-03-09 23:00:00+00:00,ZONH,NYIS,358,3.9585001
2024-03-10 00:00:00+00:00,ZONH,NYIS,366,3.8085
2024-03-10 00:00:00+00:00,ZONG,NYIS,1191,3.8085
2024-03-10 00:00:00+00:00,ZONF,NYIS,1361,3.8085
2024-03-10 00:00:00+00:00,ZONK,NYIS,2410,3.8085
2024-03-10 00:00:00+00:00,ZONJ,NYIS,5559,3.8085
2024-03-10 00:00:00+00:00,ZONI,NYIS,668,3.8085
2024-03-10 00:00:00+00:00,ZONC,NYIS,1831,3.8085
2024-03-10 00:00:00+00:00,ZONA,NYIS,1766,3.8085
2024-03-10 00:00:00+00:00,ZONB,NYIS,1117,3.8085
2024-03-10 00:00:00+00:00,ZOND,NYIS,690,3.8085
2024-03-10 00:00:00+00:00,ZONE,NYIS,952,3.8085
2024-03-10 01:00:00+00:00,ZOND,NYIS,691,3.7085001
2024-03-10 01:00:00+00:00,ZONF,NYIS,1333,3.7085001
2024-03-10 01:00:00+00:00,ZONE,NYIS,943,3.7085001
2024-03-10 01:00:00+00:00,ZONC,NYIS,1784,3.7085001
2024-03-10 01:00:00+00:00,ZONA,NYIS,1774,3.7085001
2024-03-10 01:00:00+00:00,ZONB,NYIS,1101,3.7085001
2024-03-10 01:00:00+00:00,ZONI,NYIS,656,3.7085001
2024-03-10 01:00:00+00:00,ZONK,NYIS,2361,3.7085001
2024-03-10 01:00:00+00:00,ZONJ,NYIS,5493,3.7085001
2024-03-10 01:00:00+00:00,ZONG,NYIS,1167,3.7085001
2024-03-10 01:00:00+00:00,ZONH,NYIS,357,3.7085001
2024-03-10 02:00:00+00:00,ZOND,NYIS,696,3.6585
2024-03-10 02:00:00+00:00,ZONF,NYIS,1291,3.6585
2024-03-10 02:00:00+00:00,ZONE,NYIS,912,3.6585
2024-03-10 02:00:00+00:00,ZONC,NYIS,1733,3.6585
2024-03-10 02:00:00+00:00,ZONA,NYIS,1762,3.6585
2024-03-10 02:00:00+00:00,ZONB,NYIS,1069,3.6585
2024-03-10 02:00:00+00:00,ZONI,NYIS,641,3.6585
2024-03-10 02:00:00+00:00,ZONK,NYIS,2286,3.6585
2024-03-10 02:00:00+00:00,ZONJ,NYIS,5396,3.6585
2024-03-10 02:00:00+00:00,ZONG,NYIS,1140,3.6585
2024-03-10 02:00:00+00:00,ZONH,NYIS,350,3.6585
2024-03-10 03:00:00+00:00,ZOND,NYIS,685,3.5585
2024-03-10 03:00:00+00:00,ZONE,NYIS,871,3.5585
2024-03-10 03:00:00+00:00,ZONF,NYIS,1234,3.5585
2024-03-10 03:00:00+00:00,ZONC,NYIS,1667,3.5585
2024-03-10 03:00:00+00:00,ZONB,NYIS,1018,3.5585
2024-03-10 03:00:00+00:00,ZONA,NYIS,1702,3.5585
2024-03-10 03:00:00+00:00,ZONK,NYIS,2189,3.5585
2024-03-10 03:00:00+00:00,ZONJ,NYIS,5262,3.5585
2024-03-10 03:00:00+00:00,ZONI,NYIS,622,3.5585
2024-03-10 03:00:00+00:00,ZONG,NYIS,1105,3.5585
2024-03-10 03:00:00+00:00,ZONH,NYIS,335,3.5585
2024-03-10 04:00:00+00:00,ZONC,NYIS,1586,3.3585
2024-03-10 04:00:00+00:00,ZOND,NYIS,650,3.3585
2024-03-10 04:00:00+00:00,ZONE,NYIS,813,3.3585
2024-03-10 04:00:00+00:00,ZONF,NYIS,1184,3.3585
2024-03-10 04:00:00+00:00,ZONB,NYIS,976,3.3585
2024-03-10 04:00:00+00:00,ZONA,NYIS,1652,3.3585
2024-03-10 04:00:00+00:00,ZONK,NYIS,2059,3.3585
2024-03-10 04:00:00+00:00,ZONJ,NYIS,5053,3.3585
2024-03-10 04:00:00+00:00,ZONI,NYIS,592,3.3585
2024-03-10 04:00:00+00:00,ZONG,NYIS,1049,3.3585
2024-03-10 04:00:00+00:00,ZONH,NYIS,310,3.3585
2024-03-10 05:00:00+00:00,ZOND,NYIS,643,3.1585
2024-03-10 05:00:00+00:00,ZONE,NYIS,780,3.1585
2024-03-10 05:00:00+00:00,ZONF,NYIS,1128,3.1585
2024-03-10 05:00:00+00:00,ZONC,NYIS,1506,3.1585
2024-03-10 05:00:00+00:00,ZONB,NYIS,926,3.1585
2024-03-10 05:00:00+00:00,ZONA,NYIS,1597,3.1585
2024-03-10 05:00:00+00:00,ZONI,NYIS,559,3.1585
2024-03-10 05:00:00+00:00,ZONJ,NYIS,4813,3.1585
2024-03-10 05:00:00+00:00,ZONK,NYIS,1920,3.1585
2024-03-10 05:00:00+00:00,ZONG,NYIS,998,3.1585
2024-03-10 05:00:00+00:00,ZONH,NYIS,286,3.1585
2024-03-10 06:00:00+00:00,ZOND,NYIS,663,3.3085
2024-03-10 06:00:00+00:00,ZONA,NYIS,1530,3.3085
2024-03-10 06:00:00+00:00,ZONC,NYIS,1485,3.3085
2024-03-10 06:00:00+00:00,ZONE,NYIS,752,3.3085
2024-03-10 06:00:00+00:00,ZONB,NYIS,891,3.3085
2024-03-10 06:00:00+00:00,ZONF,NYIS,1086,3.3085
2024-03-10 06:00:00+00:00,ZONG,NYIS,943,3.3085
2024-03-10 06:00:00+00:00,ZONK,NYIS,1799,3.3085
2024-03-10 06:00:00+00:00,ZONJ,NYIS,4583,3.3085
2024-03-10 06:00:00+00:00,ZONI,NYIS,534,3.3085
2024-03-10 06:00:00+00:00,ZONH,NYIS,264,3.3085
2024-03-10 07:00:00+00:00,ZONC,NYIS,1450,5.0084996
2024-03-10 07:00:00+00:00,ZOND,NYIS,670,5.0084996
2024-03-10 07:00:00+00:00,ZONE,NYIS,731,5.0084996
2024-03-10 07:00:00+00:00,ZONF,NYIS,1056,5.0084996
2024-03-10 07:00:00+00:00,ZONB,NYIS,872,5.0084996
2024-03-10 07:00:00+00:00,ZONA,NYIS,1496,5.0084996
2024-03-10 07:00:00+00:00,ZONI,NYIS,509,5.0084996
2024-03-10 07:00:00+00:00,ZONJ,NYIS,4388,5.0084996
2024-03-10 07:00:00+00:00,ZONK,NYIS,1701,5.0084996
2024-03-10 07:00:00+00:00,ZONG,NYIS,906,5.0084996
2024-03-10 07:00:00+00:00,ZONH,NYIS,253,5.0084996
2024-03-10 08:00:00+00:00,ZONC,NYIS,1430,6.9585
2024-03-10 08:00:00+00:00,ZOND,NYIS,670,6.9585
2024-03-10 08:00:00+00:00,ZONF,NYIS,1043,6.9585
2024-03-10 08:00:00+00:00,ZONE,NYIS,712,6.9585
2024-03-10 08:00:00+00:00,ZONI,NYIS,493,6.9585
2024-03-10 08:00:00+00:00,ZONA,NYIS,1483,6.9585
2024-03-10 08:00:00+00:00,ZONB,NYIS,862,6.9585
2024-03-10 08:00:00+00:00,ZONK,NYIS,1642,6.9585
2024-03-10 08:00:00+00:00,ZONJ,NYIS,4247,6.9585
2024-03-10 08:00:00+00:00,ZONG,NYIS,883,6.9585
2024-03-10 08:00:00+00:00,ZONH,NYIS,243,6.9585
2024-03-10 09:00:00+00:00,ZOND,NYIS,666,9.0585
2024-03-10 09:00:00+00:00,ZONE,NYIS,705,9.0585
2024-03-10 09:00:00+00:00,ZONF,NYIS,1038,9.0585
2024-03-10 09:00:00+00:00,ZONC,NYIS,1409,9.0585
2024-03-10 09:00:00+00:00,ZONA,NYIS,1488,9.0585
2024-03-10 09:00:00+00:00,ZONB,NYIS,862,9.0585
2024-03-10 09:00:00+00:00,ZONI,NYIS,483,9.0585
2024-03-10 09:00:00+00:00,ZONK,NYIS,1610,9.0585
2024-03-10 09:00:00+00:00,ZONJ,NYIS,4174,9.0585
2024-03-10 09:00:00+00:00,ZONG,NYIS,876,9.0585
2024-03-10 09:00:00+00:00,ZONH,NYIS,238,9.0585
2024-03-10 10:00:00+00:00,ZOND,NYIS,663,10.7585
2024-03-10 10:00:00+00:00,ZONE,NYIS,727,10.7585
2024-03-10 10:00:00+00:00,ZONF,NYIS,1044,10.7585
2024-03-10 10:00:00+00:00,ZONC,NYIS,1413,10.7585
2024-03-10 10:00:00+00:00,ZONA,NYIS,1496,10.7585
2024-03-10 10:00:00+00:00,ZONB,NYIS,873,10.7585
2024-03-10 10:00:00+00:00,ZONK,NYIS,1620,10.7585
2024-03-10 10:00:00+00:00,ZONJ,NYIS,4188,10.7585
2024-03-10 10:00:00+00:00,ZONI,NYIS,487,10.7585
2024-03-10 10:00:00+00:00,ZONG,NYIS,885,10.7585
2024-03-10 10:00:00+00:00,ZONH,NYIS,242,10.7585
2024-03-10 11:00:00+00:00,ZOND,NYIS,667,11.6085005
2024-03-10 11:00:00+00:00,ZONE,NYIS,767,11.6085005
2024-03-10 11:00:00+00:00,ZONF,NYIS,1069,11.6085005
2024-03-10 11:00:00+00:00,ZONC,NYIS,1441,11.6085005
2024-03-10 11:00:00+00:00,ZONA,NYIS,1514,11.6085005
2024-03-10 11:00:00+00:00,ZONB,NYIS,896,11.6085005
2024-03-10 11:00:00+00:00,ZONK,NYIS,1673,11.6085005
2024-03-10 11:00:00+00:00,ZONJ,NYIS,4270,11.6085005
2024-03-10 11:00:00+00:00,ZONI,NYIS,507,11.6085005
2024-03-10 11:00:00+00:00,ZONG,NYIS,902,11.6085005
2024-03-10 11:00:00+00:00,ZONH,NYIS,248,11.6085005
2024-03-10 12:00:00+00:00,ZONH,NYIS,261,11.9585
2024-03-10 12:00:00+00:00,ZONG,NYIS,931,11.9585
2024-03-10 12:00:00+00:00,ZONF,NYIS,1111,11.9585
2024-03-10 12:00:00+00:00,ZONK,NYIS,1701,11.9585
2024-03-10 12:00:00+00:00,ZONI,NYIS,518,11.9585
2024-03-10 12:00:00+00:00,ZONJ,NYIS,4387,11.9585
2024-03-10 12:00:00+00:00,ZONC,NYIS,1531,11.9585
2024-03-10 12:00:00+00:00,ZONA,NYIS,1560,11.9585
2024-03-10 12:00:00+00:00,ZONB,NYIS,935,11.9585
2024-03-10 12:00:00+00:00,ZOND,NYIS,663,11.9585
2024-03-10 12:00:00+00:00,ZONE,NYIS,790,11.9585
2024-03-10 13:00:00+00:00,ZONI,NYIS,527,11.8085
2024-03-10 13:00:00+00:00,ZONK,NYIS,1688,11.8085
2024-03-10 13:00:00+00:00,ZONF,NYIS,1156,11.8085
2024-03-10 13:00:00+00:00,ZONE,NYIS,812,11.8085
2024-03-10 13:00:00+00:00,ZOND,NYIS,662,11.8085
2024-03-10 13:00:00+00:00,ZONC,NYIS,1577,11.8085
2024-03-10 13:00:00+00:00,ZONB,NYIS,967,11.8085
2024-03-10 13:00:00+00:00,ZONA,NYIS,1599,11.8085
2024-03-10 13:00:00+00:00,ZONJ,NYIS,4532,11.8085
2024-03-10 13:00:00+00:00,ZONG,NYIS,942,11.8085
2024-03-10 13:00:00+00:00,ZONH,NYIS,266,11.8085
2024-03-10 14:00:00+00:00,ZOND,NYIS,690,11.7585
2024-03-10 14:00:00+00:00,ZONE,NYIS,831,11.7585
2024-03-10 14:00:00+00:00,ZONC,NYIS,1604,11.7585
2024-03-10 14:00:00+00:00,ZONF,NYIS,1157,11.7585
2024-03-10 14:00:00+00:00,ZONB,NYIS,977,11.7585
2024-03-10 14:00:00+00:00,ZONA,NYIS,1627,11.7585
2024-03-10 14:00:00+00:00,ZONI,NYIS,521,11.7585
2024-03-10 14:00:00+00:00,ZONK,NYIS,1660,11.7585
2024-03-10 14:00:00+00:00,ZONJ,NYIS,4643,11.7585
2024-03-10 14:00:00+00:00,ZONG,NYIS,905,11.7585
2024-03-10 14:00:00+00:00,ZONH,NYIS,265,11.7585
2024-03-10 15:00:00+00:00,ZOND,NYIS,666,11.4585
2024-03-10 15:00:00+00:00,ZONE,NYIS,838,11.4585
2024-03-10 15:00:00+00:00,ZONF,NYIS,1180,11.4585
2024-03-10 15:00:00+00:00,ZONC,NYIS,1607,11.4585
2024-03-10 15:00:00+00:00,ZONA,NYIS,1663,11.4585
2024-03-10 15:00:00+00:00,ZONB,NYIS,1008,11.4585
2024-03-10 15:00:00+00:00,ZONK,NYIS,1629,11.4585
2024-03-10 15:00:00+00:00,ZONJ,NYIS,4759,11.4585
2024-03-10 15:00:00+00:00,ZONI,NYIS,524,11.4585
2024-03-10 15:00:00+00:00,ZONG,NYIS,924,11.4585
2024-03-10 15:00:00+00:00,ZONH,NYIS,277,11.4585
2024-03-10 16:00:00+00:00,ZONC,NYIS,1606,10.5085
2024-03-10 16:00:00+00:00,ZOND,NYIS,667,10.5085
2024-03-10 16:00:00+00:00,ZONE,NYIS,826,10.5085
2024-03-10 16:00:00+00:00,ZONF,NYIS,1200,10.5085
2024-03-10 16:00:00+00:00,ZONA,NYIS,1687,10.5085
2024-03-10 16:00:00+00:00,ZONB,NYIS,1002,10.5085
2024-03-10 16:00:00+00:00,ZONK,NYIS,1531,10.5085
2024-03-10 16:00:00+00:00,ZONJ,NYIS,4868,10.5085
2024-03-10 16:00:00+00:00,ZONI,NYIS,528,10.5085
2024-03-10 16:00:00+00:00,ZONG,NYIS,942,10.5085
2024-03-10 16:00:00+00:00,ZONH,NYIS,291,10.5085
2024-03-10 17:00:00+00:00,ZONC,NYIS,1596,10.158501
2024-03-10 17:00:00+00:00,ZOND,NYIS,668,10.158501
2024-03-10 17:00:00+00:00,ZONE,NYIS,824,10.158501
2024-03-10 17:00:00+00:00,ZONF,NYIS,1229,10.158501
2024-03-10 17:00:00+00:00,ZONA,NYIS,1709,10.158501
2024-03-10 17:00:00+00:00,ZONB,NYIS,1005,10.158501
2024-03-10 17:00:00+00:00,ZONI,NYIS,568,10.158501
2024-03-10 17:00:00+00:00,ZONK,NYIS,1623,10.158501
2024-03-10 17:00:00+00:00,ZONJ,NYIS,5003,10.158501
2024-03-10 17:00:00+00:00,ZONG,NYIS,959,10.158501
2024-03-10 17:00:00+00:00,ZONH,NYIS,287,10.158501
2024-03-10 18:00:00+00:00,ZOND,NYIS,673,9.6085005
2024-03-10 18:00:00+00:00,ZONC,NYIS,1621,9.6085005
2024-03-10 18:00:00+00:00,ZONE,NYIS,801,9.6085005
2024-03-10 18:00:00+00:00,ZONK,NYIS,1670,9.6085005
2024-03-10 18:00:00+00:00,ZONA,NYIS,1711,9.6085005
2024-03-10 18:00:00+00:00,ZONB,NYIS,1023,9.6085005
2024-03-10 18:00:00+00:00,ZONF,NYIS,1213,9.6085005
2024-03-10 18:00:00+00:00,ZONH,NYIS,294,9.6085005
2024-03-10 18:00:00+00:00,ZONJ,NYIS,5026,9.6085005
2024-03-10 18:00:00+00:00,ZONI,NYIS,568,9.6085005
2024-03-10 18:00:00+00:00,ZONG,NYIS,989,9.6085005
2024-03-10 19:00:00+00:00,ZONF,NYIS,1223,9.7585
2024-03-10 19:00:00+00:00,ZONK,NYIS,1817,9.7585
2024-03-10 19:00:00+00:00,ZONE,NYIS,818,9.7585
2024-03-10 19:00:00+00:00,ZOND,NYIS,684,9.7585
2024-03-10 19:00:00+00:00,ZONC,NYIS,1629,9.7585
2024-03-10 19:00:00+00:00,ZONB,NYIS,1044,9.7585
2024-03-10 19:00:00+00:00,ZONA,NYIS,1700,9.7585
2024-03-10 19:00:00+00:00,ZONJ,NYIS,5113,9.7585
2024-03-10 19:00:00+00:00,ZONI,NYIS,582,9.7585
2024-03-10 19:00:00+00:00,ZONG,NYIS,973,9.7585
2024-03-10 19:00:00+00:00,ZONH,NYIS,292,9.7585
2024-03-10 20:00:00+00:00,ZOND,NYIS,692,9.7085
2024-03-10 20:00:00+00:00,ZONF,NYIS,1222,9.7085
2024-03-10 20:00:00+00:00,ZONE,NYIS,841,9.7085
2024-03-10 20:00:00+00:00,ZONC,NYIS,1664,9.7085
2024-03-10 20:00:00+00:00,ZONA,NYIS,1730,9.7085
2024-03-10 20:00:00+00:00,ZONB,NYIS,1066,9.7085
2024-03-10 20:00:00+00:00,ZONI,NYIS,608,9.7085
2024-03-10 20:00:00+00:00,ZONK,NYIS,1959,9.7085
2024-03-10 20:00:00+00:00,ZONJ,NYIS,5167,9.7085
2024-03-10 20:00:00+00:00,ZONG,NYIS,1018,9.7085
2024-03-10 20:00:00+00:00,ZONH,NYIS,295,9.7085
2024-03-10 21:00:00+00:00,ZOND,NYIS,700,10.1085005
2024-03-10 21:00:00+00:00,ZONF,NYIS,1253,10.1085005
2024-03-10 21:00:00+00:00,ZONE,NYIS,875,10.1085005
2024-03-10 21:00:00+00:00,ZONC,NYIS,1731,10.1085005
2024-03-10 21:00:00+00:00,ZONA,NYIS,1776,10.1085005
2024-03-10 21:00:00+00:00,ZONB,NYIS,1125,10.1085005
2024-03-10 21:00:00+00:00,ZONI,NYIS,623,10.1085005
2024-03-10 21:00:00+00:00,ZONK,NYIS,2091,10.1085005
2024-03-10 21:00:00+00:00,ZONJ,NYIS,5253,10.1085005
2024-03-10 21:00:00+00:00,ZONG,NYIS,1086,10.1085005
2024-03-10 21:00:00+00:00,ZONH,NYIS,322,10.1085005
2024-03-10 22:00:00+00:00,ZOND,NYIS,700,10.1085005
2024-03-10 22:00:00+00:00,ZONE,NYIS,917,10.1085005
2024-03-10 22:00:00+00:00,ZONC,NYIS,1812,10.1085005
2024-03-10 22:00:00+00:00,ZONF,NYIS,1321,10.1085005
2024-03-10 22:00:00+00:00,ZONB,NYIS,1176,10.1085005
2024-03-10 22:00:00+00:00,ZONA,NYIS,1823,10.1085005
2024-03-10 22:00:00+00:00,ZONK,NYIS,2197,10.1085005
2024-03-10 22:00:00+00:00,ZONJ,NYIS,5325,10.1085005
2024-03-10 22:00:00+00:00,ZONI,NYIS,646,10.1085005
2024-03-10 22:00:00+00:00,ZONG,NYIS,1128,10.1085005
2024-03-10 22:00:00+00:00,ZONH,NYIS,336,10.1085005
2024-03-10 23:00:00+00:00,ZOND,NYIS,733,9.7085
2024-03-10 23:00:00+00:00,ZONE,NYIS,963,9.7085
2024-03-10 23:00:00+00:00,ZONF,NYIS,1382,9.7085
2024-03-10 23:00:00+00:00,ZONC,NYIS,1867,9.7085
2024-03-10 23:00:00+00:00,ZONA,NYIS,1843,9.7085
2024-03-10 23:00:00+00:00,ZONB,NYIS,1190,9.7085
2024-03-10 23:00:00+00:00,ZONI,NYIS,661,9.7085
2024-03-10 23:00:00+00:00,ZONK,NYIS,2298,9.7085
2024-03-10 23:00:00+00:00,ZONJ,NYIS,5404,9.7085
2024-03-10 23:00:00+00:00,ZONG,NYIS,1166,9.7085
2024-03-10 23:00:00+00:00,ZONH,NYIS,343,9.7085
2024-03-11 00:00:00+00:00,ZONH,NYIS,360,9.5585
2024-03-11 00:00:00+00:00,ZONG,NYIS,1204,9.5585
2024-03-11 00:00:00+00:00,ZONK,NYIS,2367,9.5585
